Creature,Attack,Defence,Speed,HP,
0,6.095098,5.534769,5.892624,4.563487
1,5.384215,5.293353,5.377142,6.076322
2,5.162007,3.831898,4.233539,5.408795
3,6.122685,6.330011,5.782309,6.295201
4,6.2999,3.978415,4.620015,6.076645
5,6.865839,4.912467,4.96528,4.992623
6,7.537582,5.27442,5.306217,3.163645
7,5.262425,5.66317,5.435802,4.937243
8,5.811141,4.867332,3.846481,5.065797
9,3.128842,6.805253,6.559678,5.24035
10,5.358212,4.720833,4.170249,5.565204
11,5.847544,6.139305,3.874575,3.426882
12,5.358212,4.296719,4.170249,4.299433
13,3.187043,6.06341,5.98512,5.228357
14,7.612105,5.960308,5.860887,4.931479
15,5.504415,5.382172,4.349761,3.916235
16,3.67627,5.659725,5.869259,5.977402
17,7.336237,4.296719,4.738196,4.810874
18,6.2999,4.720833,5.015762,4.97775
19,7.089262,4.591766,4.998811,6.453082
20,5.262425,5.66317,5.435802,4.937243
21,5.847544,6.139305,3.874575,3.426882
22,3.67627,5.382172,4.772407,4.349679
23,5.877436,6.06341,6.245768,4.586319
24,6.310369,6.06341,6.453967,5.695708
25,3.187043,6.06341,5.98512,5.228357
26,3.67627,5.775144,5.689672,5.248846
27,5.221023,4.720833,4.322739,4.97775
