Creature,Attack,Defence,Speed,HP,Fitness,
8,8.357703,6.688132,5.659596,5.091975,0.01894876
3,7.064779,7.549191,3.669873,6.513882,0.1989309
4,5.563433,7.036796,5.189313,4.666685,0.1058798
0,6.637418,5.122383,3.675137,5.44411,0.2332119
1,6.369275,5.70302,3.552816,4.61567,0.5697052
10,5.038312,5.5833,7.08479,6.43597,0.9772142
6,5.940208,7.776927,4.467518,3.569008,0.4585856
5,4.290954,3.32167,7.607212,5.978509,1.259848
13,4.239689,6.399638,6.312994,3.245739,0.04917392
12,4.554938,4.976707,6.898928,4.410944,0.8336377
14,6.369746,5.445069,6.957737,7.222492,0.1319401
2,6.215625,4.734688,4.118351,7.288977,1.51326
15,4.794899,4.656394,7.08479,5.44411,0.04985871
11,5.87734,5.759484,5.401192,6.861958,1.03729
7,5.161382,4.737393,6.470758,4.731253,1.896907
16,5.837136,3.32167,6.26621,4.315576,0.2351617
19,6.262574,5.863676,7.561171,4.983779,0.2062247
18,9.375523,11.32971,6.77248,7.736855,0.3730627
21,5.890504,5.250751,6.916663,5.738562,0.04925373
9,5.379107,4.705766,5.801598,5.341532,1.02272
20,5.576173,6.05232,6.208615,5.425846,0.3176691
22,5.702092,5.58499,7.0312,5.984959,0.2695699
23,7.491402,6.698623,6.594301,7.284196,0.1412731
24,6.969442,6.292056,4.418476,5.627128,0.03591919
17,6.339757,6.222452,5.170963,5.527172,0.933851
25,7.064779,5.362144,6.597722,5.160217,0.06070212
26,5.550376,5.429241,5.175115,5.169467,0.04384612
27,6.566794,3.921003,5.959705,4.040332,0.4440611
28,5.347088,6.256384,3.804551,5.21951,0.3879578
30,6.993267,5.223691,2.753018,6.534707,0.07998045
29,6.860627,4.734688,6.594301,7.310467,0.2623748
31,5.409417,5.968735,3.596593,4.040332,0.1629852
32,5.064778,7.776927,3.716161,3.853956,0.214193
33,6.354205,5.557173,5.247888,6.077581,0.04994636
34,4.312108,5.694855,7.710766,5.092061,0.09813578
35,4.417221,2.778067,5.946284,5.965903,0.1346049
36,5.249214,3.577018,7.048086,4.086937,0.06370103
37,5.969554,5.11768,7.520356,5.228996,0.05150948
38,5.196508,5.759484,6.791351,5.098533,0.1561514
39,5.595451,6.1168,5.584536,7.017375,0.1001327
40,5.461185,5.808639,6.472707,3.799771,0.2317958
42,5.161382,4.737393,6.470758,4.731253,0.110322
41,6.017408,11.83042,8.800629,7.168791,0.4811737
45,5.79216,6.170899,5.234725,7.478187,0.7543551
46,5.762836,4.062228,7.411081,7.696177,0.737514
49,7.20661,5.710873,4.019644,6.871331,0.8803937
50,8.354858,11.92966,8.196359,9.396685,1.35023
52,5.97802,4.832165,5.016602,5.535983,0.4073838
54,5.973047,5.2802,4.067247,5.21951,0.7370293
44,4.353366,4.964603,6.029258,7.942037,3.186234
51,5.415005,3.921003,6.470758,4.731253,3.25067
53,11.47712,8.15248,4.4905,7.789483,2.528283
48,5.794117,6.222452,6.219216,4.536855,3.882145
56,9.589697,8.095428,9.997049,7.473703,1.203197
43,6.99728,5.349783,5.401192,6.715705,2.400008
