Creature,Attack,Defence,Speed,HP,
0,5.533588,2.797027,3.237668,5.090927
1,6.238053,5.013039,4.443124,5.678041
2,4.986074,6.738481,5.965587,4.809008
3,6.510056,7.192874,5.84294,5.51501
4,5.674169,3.84614,4.099025,4.783082
5,4.134763,4.622939,4.737589,6.496379
6,5.971591,4.837711,4.781159,6.647884
7,5.934021,5.069675,7.640504,4.767828
8,5.438405,7.407706,5.322536,6.537932
9,7.338762,6.400774,3.157863,3.880041
10,4.970294,6.628944,6.422337,4.921895
11,3.418046,4.46957,4.579704,5.787478
12,6.306256,6.090226,4.290548,7.10935
13,5.83426,4.645036,4.733151,6.496379
14,4.809773,4.995728,3.979481,4.389811
15,5.162292,6.563614,5.536986,4.423566
16,5.009293,5.972346,5.077709,7.159801
17,5.469038,4.354342,6.1986,3.930028
18,7.338762,6.400774,3.157863,3.880041
19,6.604912,6.681212,4.267907,5.473909
Creature,Attack,Defence,Speed,HP,Fitness,
