Creature,Attack,Defence,Speed,HP,
0,5.019308,5.193448,5.403988,5.418254
1,4.264463,5.408092,7.054408,6.676878
2,4.311672,4.308316,4.904467,5.465328
3,3.131472,5.094911,4.263973,4.354365
4,4.365866,5.359779,4.778706,7.564816
5,4.512992,4.436998,6.052067,5.09637
6,5.074658,4.704221,3.776856,7.031845
7,5.473064,4.398996,4.294432,6.205977
8,4.730354,7.515861,4.508268,5.851968
9,4.04485,7.322854,7.395719,5.392594
10,5.158867,4.261721,3.826392,7.885067
11,5.671222,5.510966,6.299808,5.560621
12,4.467409,4.812316,4.998481,4.554029
13,4.512992,4.436998,6.052067,5.09637
14,4.614306,4.93303,3.907403,7.692067
15,4.24417,5.545444,5.335473,5.354607
16,4.160539,5.834127,4.306872,4.710655
17,4.302318,4.071826,7.346916,6.283301
18,5.074658,4.704221,3.776856,7.031845
19,5.473064,4.398996,4.294432,6.205977
20,4.160539,5.259638,5.570708,4.218765
Creature,Attack,Defence,Speed,HP,Fitness,
