Creature,Attack,Defence,Speed,HP,Fitness,
7,4.499295,4.956801,6.415904,6.887013,0.02971012
3,6.08961,7.444235,6.928651,6.265243,0.1982587
8,7.363107,6.799408,7.756201,6.033821,0.5650289
1,7.282676,3.656053,5.835223,5.602625,0.6727358
9,6.1847,7.702871,7.451643,4.860735,1.736206
4,4.310049,3.866712,5.31025,6.135853,0.7187343
6,5.428009,4.308612,7.437879,5.194601,2.346615
5,7.392535,5.855304,5.731872,4.889081,1.090101
2,5.384282,8.281039,4.486009,4.65988,0.881546
0,6.341307,6.120739,6.871066,4.400119,1.026661
