Creature,Attack,Defence,Speed,HP,
0,4.896761,5.604658,5.378511,5.414208
1,6.446138,5.074119,5.694869,6.610012
2,5.960354,5.951878,4.059049,5.043347
3,6.537501,7.126904,4.240033,6.287786
4,6.705254,3.898133,6.208675,7.007123
5,7.140235,7.11925,4.234635,7.131699
6,3.492245,4.387514,5.46199,7.261868
7,6.220157,7.642686,8.383872,4.256075
8,5.292724,7.040512,5.478881,5.940799
9,6.45394,6.736027,6.368329,6.061855
10,4.98981,6.67653,6.699334,3.62162
11,6.317537,5.138361,4.102146,6.130934
12,6.45394,5.94013,5.683772,6.756448
13,6.314658,5.324586,4.910871,5.196078
14,5.182979,4.929445,4.216798,5.98489
15,5.934055,6.009768,5.35661,4.344865
16,5.916175,4.141676,5.498715,7.135139
17,7.223003,7.153471,7.888721,4.263847
18,5.519992,5.324586,3.894332,5.043347
19,6.006023,4.021727,5.3008,4.24263
20,6.118259,7.512914,6.45217,4.649807
21,6.220157,7.642686,8.383872,4.256075
22,6.703515,6.832345,8.491006,4.731645
23,6.985872,6.514707,5.28235,4.54385
