Creature,Attack,Defence,Speed,HP,Fitness,
14,5.741503,7.058776,4.535919,5.127458,0.04810544
11,3.878942,4.871071,7.939996,5.3633,0.2315452
5,4.640688,5.896154,5.869893,5.115007,1.098089
0,5.86694,6.214443,3.552798,6.04195,0.891803
2,6.449553,5.835538,6.394524,4.684234,1.350697
12,4.905849,6.518258,5.956961,6.181084,2.57424
9,5.526545,5.825987,5.713068,6.840249,0.7563967
6,9.831408,7.481495,3.686042,12.30628,2.01814
8,6.763571,6.878147,5.665516,6.839012,1.807421
7,4.534175,5.842044,4.214454,5.51828,1.408518
1,6.913415,5.938269,4.900762,5.82299,1.678891
28,4.801565,6.569821,5.942915,4.530242,0.1835606
21,5.663469,5.839638,2.962152,4.440374,0.4246846
16,7.519176,8.019791,3.573964,9.436808,0.7043938
22,5.133928,6.395973,6.726518,4.948137,1.187861
15,6.599547,6.478905,4.64504,5.921902,1.417645
29,8.721869,5.770475,6.026946,4.932405,1.946263
23,5.10557,5.881956,6.429556,6.742257,0.916796
20,5.112593,5.258667,6.302802,5.954949,1.006794
19,4.681144,6.172542,3.565718,4.355541,1.167254
18,4.148468,6.214443,5.6828,5.565739,1.629635
24,8.254644,6.322964,4.521219,9.518703,1.8801
41,3.868798,6.978892,6.046649,6.296528,1.150806
40,7.276533,6.671362,6.749566,4.711331,1.018688
38,6.600944,6.722031,4.73182,4.932405,0.5193319
42,3.176812,4.979392,5.346428,6.21208,0.701739
39,6.058079,6.614971,4.571891,6.537077,0.9635661
31,9.152923,8.765071,6.537888,3.706435,1.201175
44,4.739986,5.835538,4.360105,5.08781,0.4488467
32,5.741704,7.077792,4.722866,4.551862,0.9562076
36,6.913415,5.862024,4.317169,6.417021,1.051951
26,5.479337,5.917155,4.466703,6.181084,3.41817
43,7.638341,7.105207,3.334359,4.932405,1.104069
35,6.410373,5.33935,5.430509,6.98772,1.414286
34,6.119226,7.249078,5.871996,5.564828,2.715205
25,3.011198,6.518258,7.299851,5.612337,4.023708
47,5.23704,6.646289,6.163962,6.181084,0.7858604
54,6.709757,4.156691,5.236579,5.639108,0.4373156
53,4.32263,6.457939,5.645522,5.692557,0.6335301
58,5.955519,8.200421,7.008722,4.519688,0.3883286
52,6.119226,7.249078,5.871996,5.564828,1.569996
45,3.903885,5.107388,3.844818,6.137546,0.4736139
46,5.494102,7.828573,4.113945,4.016647,1.550445
49,5.479408,4.979392,4.466703,5.863409,1.645683
59,7.157685,7.404936,6.092692,5.860358,1.977929
57,6.600872,7.153484,4.384339,5.497595,0.8358981
51,6.790896,7.498822,4.15729,4.818248,1.235614
56,6.410373,5.33935,5.430509,6.98772,1.991976
55,5.480059,6.281074,4.748394,6.789384,0.8493832
48,6.583342,5.285308,4.941412,5.564828,2.134913
73,7.492157,6.620728,4.571891,6.258547,0.2499999
64,4.793261,7.096359,5.772555,6.253188,0.6798998
62,6.119226,7.249078,5.929892,4.78694,0.7699004
66,6.570745,6.542928,9.59819,6.052969,0.9739481
65,6.637529,9.961552,8.092142,3.492958,0.6501322
69,7.232759,5.357724,5.426861,5.361882,0.5773616
27,4.119571,8.049273,5.541908,6.904558,4.912701
67,5.702851,5.467335,5.096789,8.25811,0.5549207
61,6.119226,7.249078,5.871996,5.564828,1.158645
72,5.292259,5.925703,4.058337,3.772173,1.633109
74,7.932632,8.189646,6.537888,4.352366,2.083204
4,3.94135,3.976958,6.562601,5.762971,7.83079
60,6.692713,7.079082,4.612251,6.938594,1.737481
70,5.369965,6.196431,4.718027,5.5407,1.483735
63,6.339545,6.692508,5.285113,5.571253,1.61568
68,4.189705,6.510317,6.405558,6.24329,2.243011
33,8.254644,6.322964,4.521219,9.518703,7.758809
71,4.911664,5.765325,4.696911,5.605986,2.914973
3,6.978371,8.15648,5.791368,7.086699,6.89126
88,6.639493,6.453741,3.83472,6.362951,0.6392854
75,6.119226,7.249078,5.871996,5.564828,0.4287033
80,6.583342,5.979836,5.246011,8.85091,1.034243
82,5.307928,6.927251,5.258467,5.564828,0.9220923
83,6.692784,7.079082,4.612251,7.134513,0.7076488
81,6.410373,6.196431,5.430509,5.5407,0.9911135
85,5.479408,5.917155,4.466703,5.863409,1.026581
87,6.119226,4.370699,7.324842,5.477116,1.59019
76,6.926163,7.357213,8.196536,4.445755,1.67742
78,5.479408,4.979392,4.466703,5.863409,2.96125
50,6.763571,7.470265,4.356023,5.130063,4.800532
79,6.119226,6.526181,5.871996,4.293724,1.962901
89,4.622308,4.484575,5.723284,5.275732,2.168153
90,5.417371,6.56354,5.480365,7.519228,0.693212
96,5.757936,8.173959,4.673444,6.904558,0.2478133
99,5.232927,6.316818,5.73326,6.492309,1.088323
30,4.711393,5.842044,4.399894,7.890499,4.112059
37,4.905849,6.547482,6.279592,9.717112,4.73826
102,3.469428,5.467335,5.599689,4.290673,0.9155893
93,7.932632,7.647887,3.504725,6.545433,1.287542
86,5.369965,7.820649,4.176779,5.770808,2.1191
92,6.119226,7.249078,5.871996,5.564828,1.543757
94,5.287263,6.705024,6.816419,5.74239,1.495847
95,4.224574,7.249078,7.225162,5.612337,1.537425
91,6.410373,6.308897,6.127221,6.081455,1.701262
107,6.19615,5.999773,5.405179,6.599918,0.2925378
112,6.305341,7.594287,5.871996,4.357086,0.4030237
103,5.562364,6.348651,4.827778,5.904224,1.17846
116,6.639498,6.599381,5.609833,6.455878,0.7776267
110,7.457642,6.547482,6.279592,9.518703,0.5365926
111,6.181191,6.116376,6.035699,7.638481,1.003379
115,2.665145,8.828796,9.837364,14.66798,0.4708382
119,4.563547,4.104728,4.466703,5.7892,2.003374
13,6.374282,6.026965,4.840036,3.641352,8.339811
114,7.058802,7.470265,4.812392,5.130063,1.226117
117,4.622308,6.067987,4.862733,6.95155,0.9255379
