Creature,Attack,Defence,Speed,HP,Fitness,
2,7.142726,6.888908,5.624083,7.122871,0.4941038
3,5.805821,3.608945,3.365701,5.828197,0.5236456
12,6.567522,5.837645,5.235476,3.697526,0.1875161
11,4.917436,3.141079,7.125241,5.245886,0.4559336
6,5.101492,5.055832,4.617762,5.887103,1.241656
14,7.195228,3.704649,7.307575,4.672819,0.1698246
9,4.789968,5.608434,5.49713,7.557414,2.025484
4,7.776136,6.450629,6.681721,4.47029,1.403387
10,3.442726,4.461164,6.68453,5.939824,1.736103
7,6.768301,4.728898,2.610398,6.242014,1.565062
18,5.241045,5.252189,4.931532,6.312546,0.4870318
19,5.770494,5.195275,6.730695,4.438198,0.8182489
16,5.942282,4.034602,6.400605,7.283349,1.363744
