Creature,Attack,Defence,Speed,HP,Fitness,
8,5.819439,4.226409,5.383498,4.952962,0.1944867
2,7.041637,4.180702,6.197223,5.208628,0.2937603
1,6.334491,3.661585,6.822228,4.528647,0.6856771
9,7.657263,5.308716,4.511454,5.336885,2.637763
6,4.714546,4.9796,7.256375,3.330551,2.236974
4,8.128552,4.936808,5.914848,5.260106,4.668473
7,5.949909,5.653471,6.175406,5.257762,2.961759
5,4.5077,3.305378,7.963253,3.237455,2.521799
3,5.967158,4.833788,4.199246,5.442635,4.503777
16,4.714546,5.954299,7.601879,4.407787,1.083145
15,4.335752,4.711624,4.49948,5.417601,0.9071005
14,5.020491,7.461347,6.023963,3.283095,1.574404
20,7.376472,5.805934,6.915668,4.528647,1.594931
17,8.128552,4.936808,5.914848,5.260106,1.722332
12,5.967158,4.833788,4.199246,5.442635,2.130737
23,5.487258,5.102601,6.546811,5.326656,0.1636366
28,6.544398,5.032806,6.546811,6.117387,0.4488155
11,6.28508,3.487926,3.970246,4.952962,2.442413
13,6.920443,5.000651,5.89061,5.411016,4.22792
22,4.10029,4.711624,4.473691,5.326656,0.9555964
30,5.976256,5.315929,6.293299,5.772979,1.768941
21,7.354126,4.833788,3.970246,5.442635,1.828138
27,5.529243,7.099316,6.023963,3.434005,2.015553
18,5.592043,5.586161,5.863145,4.114062,5.666428
40,6.1477,7.865181,5.97715,4.573115,1.235668
32,5.487258,5.102601,6.546811,5.326656,0.7078281
33,5.701136,5.102601,6.775812,5.566133,0.9731762
31,8.015896,5.890381,5.711766,4.207012,1.762549
35,5.72272,5.31498,6.462047,4.592647,2.639161
10,5.487258,5.102601,6.546811,5.326656,9.754863
34,6.523629,5.102601,6.24431,5.417601,2.598362
19,8.128552,4.936808,5.914848,5.260106,11.32249
46,8.128552,4.936808,5.914848,5.260106,0.060564
44,8.015896,4.68739,6.24431,5.087658,0.4319943
29,5.936598,4.787323,6.24431,5.566133,7.152775
25,5.057617,7.388766,5.943619,4.348428,5.88809
38,6.288167,5.517632,6.015309,5.566133,3.581839
37,6.565982,4.585619,5.975374,4.741179,3.23779
50,6.678638,4.130799,6.725655,4.236962,3.500128
43,6.288167,5.960176,6.267507,4.236962,2.159447
24,7.52943,5.954299,5.707771,5.260106,10.47216
48,5.967158,4.448939,4.981992,5.483528,1.264069
36,6.976267,6.435192,6.196859,5.139159,5.262335
39,7.320154,7.044553,4.9856,5.260106,3.981
55,8.715584,7.044553,5.914848,5.260106,0.1544272
51,7.52943,5.954299,5.664316,5.139159,0.727644
54,5.936598,5.908609,6.546811,5.417601,0.8753793
42,7.071412,3.273223,6.461004,5.326656,2.228437
59,9.014729,4.936808,4.9856,5.260106,1.443022
56,6.280628,6.658456,5.474891,5.39639,2.378901
58,7.52943,5.954299,5.707771,5.260106,3.792951
47,4.240874,4.448939,6.546811,5.326656,4.465126
70,6.892515,5.4177,6.507166,6.470695,0.01883026
57,6.733123,5.954299,4.9856,5.260106,2.652143
52,8.128552,5.954299,5.707771,5.260106,4.709538
41,5.743488,6.371274,6.014267,6.470695,4.574162
62,5.72272,5.179249,5.474891,4.545694,1.678905
53,6.037163,6.766185,6.532157,5.139211,3.026233
49,5.936598,5.704882,6.508209,4.876848,6.157921
66,7.52943,5.954299,5.707771,5.260106,4.587582
65,5.277245,4.898874,6.280758,5.723737,3.906296
71,5.967158,4.448939,4.981992,5.483528,2.001354
63,6.763466,5.504365,4.927968,5.39639,3.988425
60,7.52943,4.936808,5.914848,5.260106,6.793522
80,6.767095,5.148291,5.761795,5.440966,2.67856
67,5.47816,4.054028,4.449449,6.197939,3.254791
73,5.967158,4.448939,4.981992,5.483528,3.739828
84,6.767095,5.877529,4.956203,5.39639,0.06615252
86,5.967158,4.448939,4.981992,5.483528,0.175798
64,5.967158,4.448939,4.981992,5.483528,4.953313
68,8.015896,5.954299,5.975665,4.876848,8.509901
77,5.624686,5.877529,5.195862,4.785903,5.237626
78,7.062612,4.367363,4.689108,5.053901,4.356586
87,5.181546,5.479284,4.155766,5.260106,1.250522
82,5.981482,3.744783,5.508555,6.153364,1.372951
79,5.967158,4.448939,4.981992,5.483528,5.519341
75,6.293393,6.435192,5.214872,5.292433,5.713899
85,7.21596,4.860037,5.235232,5.440966,1.566668
89,6.419653,5.852447,4.981992,6.004832,2.107121
81,6.865128,5.179249,4.981992,5.334995,2.566287
98,5.967158,4.448939,4.981992,5.483528,0.06791398
69,4.82475,4.057962,5.185203,5.904815,6.738712
92,5.181546,4.225676,5.747416,5.517285,0.3742481
100,7.21596,6.126946,5.221652,5.393611,2.037679
93,5.967158,4.448939,4.981992,5.483528,0.928255
83,6.467948,5.320937,6.015309,5.633821,2.649608
88,5.624686,5.254948,5.221652,5.723737,3.109447
90,5.967158,4.448939,4.981992,5.483528,3.692148
91,5.967158,4.448939,4.981992,5.483528,3.248734
76,5.668012,5.504365,4.927968,5.39639,5.632234
61,5.084136,5.254948,6.546811,5.800858,7.602574
95,5.967158,4.448939,4.956203,5.904815,2.325835
72,4.82475,5.877529,6.254969,5.302667,7.341356
96,5.967158,4.448939,4.981992,5.483528,3.179806
99,5.967158,4.448939,4.981992,5.483528,4.948453
101,7.213543,5.179249,4.981992,5.334995,2.471079
74,6.280628,5.704882,5.518144,6.017079,12.04346
102,5.967158,5.254948,5.221652,5.302667,1.85509
119,5.967158,4.448939,4.981992,5.483528,0.04412298
107,5.967158,5.179249,4.981992,5.334995,3.531619
113,5.967158,4.448939,4.981992,5.483528,0.8725412
111,6.280628,6.658456,5.811827,6.077045,0.3515823
118,6.865128,5.179249,4.981992,5.334995,1.277392
117,5.967158,4.448939,4.981992,5.483528,1.951846
116,5.967158,4.117947,6.000656,5.972504,3.528717
109,5.967158,4.448939,4.981992,5.483528,5.699867
104,6.865128,5.179249,4.981992,5.483528,6.010868
106,5.47816,4.448939,4.981992,5.483528,5.963738
122,5.826575,4.448939,4.981992,5.483528,1.077449
123,7.005711,4.448939,4.981992,5.334995,1.254823
128,5.618743,5.179249,4.981992,5.334995,2.187449
108,4.82475,4.057962,5.210993,5.904815,7.670955
115,7.354126,4.448939,4.981992,5.483528,3.900093
127,6.865128,4.448939,4.981992,5.483528,2.319139
120,5.967158,4.448939,4.981992,5.483528,3.734426
112,5.967158,4.448939,5.210993,5.904815,5.959844
136,5.624686,4.448939,4.981992,4.726554,0.1619473
103,6.865128,5.179249,4.981992,5.334995,8.068213
132,6.865128,5.179249,4.981992,5.334995,1.751911
133,6.865128,5.179249,4.981992,5.334995,2.537786
110,5.967158,4.448939,4.981992,5.483528,8.151373
94,5.624686,4.448939,4.981992,4.545694,10.11443
114,6.767095,5.254948,4.49948,6.093399,5.556029
121,7.213543,4.448939,4.981992,5.483528,3.151417
