Creature,Attack,Defence,Speed,HP,Fitness,
2,4.715143,5.923631,8.060962,2.97157,1.11805
4,6.176769,4.958474,7.121055,5.139845,2.924707
3,3.180867,5.294867,4.843608,5.994186,2.739502
10,5.891084,6.437299,5.177274,3.924914,3.579636
5,3.223022,5.451841,4.570927,4.543749,2.414385
11,6.559468,5.300271,5.409807,7.613461,0.1067622
9,5.338145,5.515183,5.651212,5.329292,2.726002
6,5.434703,4.624201,5.414088,6.945886,2.696624
12,5.891084,6.437299,5.177274,3.924914,0.4500763
19,4.787865,6.825043,5.206491,4.612734,0.5827015
13,6.351002,6.159982,5.930171,3.968964,1.654961
18,4.497708,5.451841,5.419065,6.228606,1.321577
1,6.719707,4.010966,7.034283,6.791697,3.510052
8,5.985086,4.854447,7.041157,7.237159,5.971309
7,7.301719,6.502697,5.832104,5.448379,2.977376
14,5.725296,4.288283,6.103706,5.017668,2.437203
15,3.223022,5.451841,4.570927,4.543749,2.873163
28,3.984576,6.739686,5.495827,5.917648,0.5963126
25,5.259062,6.502697,6.112973,2.149818,1.500485
22,6.188241,6.85924,5.993054,5.329292,2.177677
21,6.910745,4.854447,6.689959,7.46777,2.572329
27,4.909574,5.333685,6.068647,4.179888,2.808703
38,6.042837,4.882836,6.061336,7.572835,0.4865167
36,4.49618,5.622218,4.720729,7.177342,0.1652143
33,4.42337,6.87908,6.343965,6.020197,0.7160743
31,7.150752,5.74246,6.341794,7.421744,0.8159021
30,6.508574,6.47687,6.28186,7.297352,3.13062
35,4.909574,6.74332,6.418365,4.242641,1.108923
40,6.042837,5.931788,6.491565,7.177342,1.78598
37,6.188241,6.85924,5.993054,5.329292,2.200618
39,5.264244,5.531504,6.169778,3.001118,1.184399
26,5.308216,5.726317,6.693871,8.36817,3.502978
29,4.294324,7.959693,5.706068,5.437858,4.267311
34,4.867169,5.830016,6.112973,2.876601,3.020517
42,5.471954,5.72932,6.473913,7.398997,0.9714622
44,4.867169,5.830016,6.112973,2.876601,1.060316
16,6.042837,4.882836,6.061336,7.572835,7.129294
49,4.42337,7.054098,6.306841,5.164573,1.415829
23,5.985086,4.882836,6.408622,7.04565,5.485218
17,4.867169,5.830016,6.112973,2.876601,10.3267
50,4.936502,6.806931,6.408622,4.819931,0.9679069
41,5.088416,5.845836,7.364954,5.505773,2.299236
32,4.718839,7.567216,8.992973,5.494199,3.871262
24,4.968775,3.941144,7.904901,5.871119,7.745134
60,4.659918,4.932532,6.883911,6.385544,0.1386311
52,4.630621,7.157752,7.514238,3.772955,0.3875401
55,4.732226,5.965776,6.343965,6.301985,0.6333159
57,4.364169,6.342166,5.091982,2.965737,0.7812206
56,4.612586,5.965776,6.343965,4.654158,0.8691819
59,4.867169,3.681,7.460192,5.871119,1.415323
48,4.471671,6.918338,8.078683,2.941705,3.160265
58,4.779559,5.845836,6.883911,7.237159,1.412998
51,6.280556,6.824832,6.942886,5.746684,1.788993
47,5.088416,4.932532,7.364954,7.237159,5.418632
46,5.027696,7.888093,8.560841,4.482585,4.13108
62,4.294324,6.87908,5.537428,6.020197,0.1471145
67,4.42337,6.87908,6.343965,6.020197,0.8057912
53,5.088416,5.887691,7.904901,5.019504,2.83724
68,4.98681,7.72188,6.140755,5.266951,0.4244851
43,4.294324,6.87908,5.537428,4.933962,4.511373
65,4.42337,6.87908,6.343965,6.020197,1.591688
20,4.42337,6.87908,6.343965,6.020197,13.13957
64,4.732226,8.161065,8.564862,4.888819,1.554159
54,5.985086,5.726317,6.343965,6.020197,4.532448
61,4.968775,5.830016,6.31433,2.965737,3.725574
69,5.088416,4.932532,7.364954,7.237159,2.154796
78,4.42337,5.778038,4.574677,5.483116,0.1854049
80,4.936502,5.726317,6.343965,6.020197,0.6763578
63,4.42337,6.87908,6.343965,6.020197,3.90879
71,4.42337,6.87908,6.343965,6.020197,2.029265
75,4.364169,5.090634,6.408622,4.868859,2.609785
77,5.029215,7.994852,7.60853,4.549607,3.407556
87,5.679205,5.278373,6.830689,5.804032,0.8099163
76,4.630621,7.054333,4.574677,6.955371,2.6451
72,5.679205,6.191677,6.830689,5.804032,4.306523
88,5.471954,6.87908,6.343965,6.020197,1.248978
86,5.78081,6.342166,5.720538,6.41829,2.557693
85,4.42337,6.87908,6.343965,6.020197,1.90783
89,4.294324,5.090634,5.807848,6.020197,2.22613
95,4.294324,5.845836,6.343965,6.020197,0.207363
98,5.283708,5.401647,7.554483,4.745811,0.8622497
94,4.732226,4.932532,6.138201,6.871812,0.4387558
84,4.42337,6.87908,6.343965,6.020197,2.853463
73,5.471954,6.876077,6.343965,6.020197,6.723742
100,5.78081,5.778038,5.921896,6.541337,1.045546
83,4.42337,5.965776,6.138201,6.955371,4.650681
82,4.42337,6.87908,6.343965,6.020197,4.055478
79,4.732226,4.932532,6.138201,6.871812,8.941746
102,4.294324,5.965776,5.537428,5.936639,0.2036458
101,4.321764,7.054333,5.720538,6.955371,0.6207446
103,6.035394,7.081548,7.284063,5.720474,0.4808852
45,6.035394,5.830016,6.207264,5.266951,14.18425
74,4.42337,6.87908,6.343965,6.020197,7.451483
91,5.471954,6.876077,6.343965,6.020197,3.864955
105,4.689822,5.654763,6.861995,6.871812,1.425959
93,4.677953,6.191677,5.720538,6.757502,6.971992
120,4.321764,6.87908,6.142607,6.020197,0.1621483
70,4.294324,6.87908,5.743191,6.020197,10.43003
119,4.779559,7.430723,6.207264,6.955371,0.9348902
108,4.42337,4.714244,6.629333,5.680985,4.162233
96,4.42337,6.87908,5.743191,6.020197,7.959101
107,6.035394,7.054333,5.720538,3.594473,5.959498
117,4.677953,5.453626,6.207264,4.331777,1.912845
66,4.42337,6.87908,6.343965,6.020197,13.6689
121,5.241302,7.054333,5.720538,3.594473,0.3082078
110,5.726537,5.453626,6.830689,5.680985,4.729718
111,5.78081,6.517419,7.067758,5.804032,4.697127
126,5.597491,6.705158,7.067758,6.541337,0.5964743
113,6.137,5.654763,4.996745,7.692676,3.869445
92,4.630621,7.430723,4.574677,6.541337,5.839349
118,4.294324,6.87908,5.743191,6.020197,3.105085
127,4.42337,6.87908,6.343965,6.020197,1.33306
99,6.035394,5.830016,6.207264,5.266951,6.893948
130,4.42337,6.87908,6.343965,6.020197,1.91065
112,5.046011,7.307449,5.48347,4.868859,5.185991
114,5.342908,6.191677,5.119765,6.41829,4.267184
124,4.42337,6.87908,5.743191,6.020197,2.040401
128,5.726537,7.618462,4.996745,3.594473,1.706531
139,5.088416,7.618462,6.343965,5.680985,0.9059646
129,4.42337,6.87908,5.743191,6.020197,4.968575
90,4.42337,6.87908,6.343965,6.020197,12.1068
140,5.283708,6.314951,6.408622,6.541337,1.684905
132,4.42337,6.87908,6.343965,6.020197,2.648486
116,6.137,6.74332,6.466984,5.483116,6.481954
141,4.42337,6.87908,6.343965,6.020197,0.4425001
136,4.630621,6.74332,4.574677,6.541337,2.783921
135,4.294324,6.87908,6.343965,6.020197,3.882185
137,5.726537,6.314951,4.996745,4.745811,3.248409
149,6.137,6.568067,6.466984,5.483116,0.9345518
106,4.42337,6.87908,5.743191,6.020197,10.19572
150,5.72161,5.654763,7.976552,6.541337,2.321405
145,4.42337,6.87908,6.343965,6.020197,1.914643
115,4.42337,6.87908,6.343965,6.020197,8.913074
158,6.035394,4.711241,6.207264,6.41829,0.1352174
156,4.294324,6.87908,6.343965,6.020197,1.021563
97,5.768942,6.188674,5.061402,4.745811,9.047959
104,6.035394,5.830016,6.207264,5.266951,8.596431
109,6.035394,5.830016,6.207264,5.266951,11.43596
134,4.42337,6.87908,6.343965,6.020197,7.011153
144,4.42337,6.87908,6.343965,6.020197,4.279851
122,4.42337,6.87908,6.343965,6.020197,8.172141
152,4.294324,6.87908,6.343965,6.020197,1.767701
142,5.597491,6.36693,6.343965,5.606164,3.251711
153,4.42337,6.87908,6.343965,6.020197,1.525898
138,4.779559,6.876077,4.996745,6.020197,5.405634
163,4.294324,6.87908,6.343965,6.020197,0.8394307
168,4.42337,6.87908,6.343965,6.020197,0.6071683
167,4.42337,6.876077,5.061402,4.745811,1.978332
154,5.241302,6.003938,5.720538,5.483116,3.061342
159,4.42337,6.87908,6.343965,6.020197,4.477254
81,4.294324,6.87908,6.343965,6.020197,21.98674
164,4.42337,6.87908,6.343965,6.020197,3.517084
178,4.294324,6.87908,6.343965,6.020197,0.2514882
171,4.294324,6.87908,6.343965,6.020197,1.064108
151,4.42337,6.87908,5.743191,6.020197,6.244939
176,4.42337,6.87908,6.343965,6.020197,0.9576266
161,4.294324,6.87908,6.343965,6.020197,5.473429
133,4.630621,7.430723,4.996745,6.541337,10.10767
148,4.42337,6.87908,5.743191,6.020197,8.855926
175,4.42337,6.87908,6.343965,6.020197,1.781402
147,4.294324,6.87908,6.343965,6.020197,9.194356
162,4.42337,6.87908,6.343965,6.020197,5.291644
155,4.294324,6.87908,6.343965,6.020197,7.927107
170,4.294324,6.87908,6.343965,6.020197,7.113117
174,4.294324,6.87908,6.343965,6.020197,2.496177
177,4.294324,6.87908,6.343965,6.020197,3.313564
157,4.720358,6.188674,5.48347,6.020197,5.683487
187,4.294324,6.87908,6.343965,6.020197,0.4388885
188,4.294324,6.87908,6.343965,6.020197,0.9472985
165,4.294324,6.87908,6.343965,6.020197,6.655037
123,4.42337,6.87908,6.343965,6.020197,15.1011
184,4.42337,6.87908,6.343965,6.020197,1.744256
173,5.046011,5.090634,6.629333,5.483116,3.328742
182,4.42337,6.87908,6.343965,6.020197,1.465911
160,4.294324,6.87908,6.343965,6.020197,11.56124
180,4.294324,7.430723,6.343965,7.692676,3.677994
197,4.294324,6.87908,6.343965,6.020197,0.735301
166,4.42337,6.87908,6.343965,6.020197,10.36835
169,4.294324,6.87908,6.343965,6.020197,11.45406
125,4.42337,6.87908,6.343965,6.020197,20.16916
189,4.294324,6.87908,6.343965,6.020197,3.939393
179,4.294324,6.87908,6.343965,6.020197,8.283213
196,4.294324,6.87908,6.343965,6.020197,1.658833
185,4.42337,6.87908,6.343965,6.020197,4.335913
181,4.42337,6.87908,6.343965,6.020197,5.19103
208,4.294324,6.87908,6.343965,6.020197,0.1521019
131,4.294324,6.87908,6.343965,6.020197,20.64603
209,4.42337,6.87908,6.343965,6.020197,0.6063468
143,4.42337,6.87908,6.343965,6.020197,17.7631
193,4.294324,6.87908,6.343965,6.020197,2.966385
191,4.42337,6.87908,6.343965,6.020197,3.096027
210,4.294324,6.87908,6.343965,6.020197,0.5614302
195,4.42337,6.87908,6.343965,6.020197,4.562087
192,4.42337,6.87908,6.343965,6.020197,3.188991
194,4.42337,6.87908,6.343965,6.020197,2.733975
183,4.630621,6.314951,6.343965,6.757502,5.546721
203,4.42337,6.87908,6.343965,6.020197,2.373189
204,4.42337,6.87908,6.343965,6.020197,1.206579
198,4.42337,6.87908,6.343965,6.020197,5.020842
200,4.294324,6.87908,6.343965,6.020197,5.026108
201,4.42337,6.87908,6.343965,6.020197,4.365381
212,4.42337,6.87908,6.343965,6.020197,0
211,4.294324,6.87908,6.343965,6.020197,0.4607891
216,4.42337,6.87908,6.343965,6.020197,0.1190583
217,4.42337,6.87908,6.343965,6.020197,0.6699879
218,4.294324,6.87908,6.343965,6.020197,0.7148592
