Creature,Attack,Defence,Speed,HP,
0,5.371788,4.844376,3.61185,5.19812
1,6.821047,6.727105,4.866127,3.820744
2,5.26396,7.279807,4.884212,4.628096
3,6.578835,5.152176,5.17199,6.260515
4,5.998557,6.405146,6.238731,4.316582
5,3.033956,6.933661,5.362968,6.046203
6,7.173923,5.827321,5.159049,7.187071
7,4.737027,5.893321,4.894522,5.721133
8,6.792132,7.354266,7.542281,6.150691
9,4.522651,8.711644,6.620184,5.198258
10,6.231415,5.781326,4.162724,3.722081
11,4.182636,8.711644,4.894522,4.410225
12,7.49884,6.867526,6.717847,6.429226
13,5.578282,5.628997,3.654996,6.092187
14,6.09407,5.85529,5.441667,4.759568
15,4.029246,6.428325,3.298225,4.628096
16,6.44518,5.382883,5.271876,5.642321
17,6.390828,5.267786,4.272528,6.546275
18,5.028751,7.79473,5.470922,5.169495
19,5.009933,5.354002,4.780776,6.05214
20,6.892361,4.991674,4.735233,6.316505
21,5.931098,5.34772,4.671001,5.224655
22,3.622005,7.267521,5.839062,5.808105
23,4.019085,7.717269,5.609639,6.388572
24,6.107655,4.991674,6.200995,4.759568
25,5.931098,5.515023,5.076653,4.841861
26,4.360667,6.301082,5.240053,4.62817
27,5.998557,5.013487,4.178661,4.646924
28,6.630264,4.645388,3.989453,5.046101
29,7.780231,5.655713,5.33001,7.028297
30,7.000824,7.79473,4.791295,5.515895
31,6.306671,8.100459,5.171567,4.322436
32,2.379654,6.128316,3.937447,5.068051
33,6.821047,7.713988,6.199368,4.429414
34,5.028751,5.893321,4.894522,5.43587
35,6.451105,4.831373,4.916003,3.969606
36,7.824649,5.665556,4.704001,4.165805
37,4.182636,5.936791,6.071224,4.410225
38,5.819979,7.099347,6.708838,4.506604
39,4.696156,4.97529,5.402996,5.05936
40,6.273839,4.96314,5.275847,5.290998
41,4.761124,5.808781,4.894522,4.638155
42,4.838171,5.425421,7.403563,5.190784
43,5.52028,7.149403,6.174493,5.328713
44,6.166945,6.832015,4.219663,4.851981
45,6.464786,8.35512,4.440938,3.722081
46,4.93552,5.672278,3.47593,7.161405
47,6.191057,6.359305,5.85836,5.253501
48,6.431798,4.991674,6.200995,5.426827
49,5.639834,8.100459,6.644875,4.188535
50,5.009933,6.351659,4.055521,4.600971
51,5.952419,8.35512,4.808219,5.169495
52,5.840598,6.444431,3.959968,5.120711
53,5.277537,4.828092,4.100736,5.38034
54,6.630264,6.510406,3.187089,4.514949
55,5.102097,5.746023,5.749071,5.568127
56,4.729073,5.329585,4.178661,4.709105
57,4.356106,4.278228,4.349422,4.641579
58,6.992417,6.758145,5.271876,5.713615
59,5.244141,4.402456,4.791295,5.51618
60,4.240704,6.068349,4.348057,5.181971
61,6.584993,7.4701,4.704001,3.91
62,6.166945,6.832015,5.598094,4.787426
63,7.441916,8.24111,5.568719,6.702317
64,6.281734,5.655713,3.533837,5.680055
65,4.731611,6.797074,4.055521,4.690533
66,5.270349,5.778747,5.253916,4.942857
67,4.638989,6.301082,3.392818,3.595824
68,6.892361,4.68012,3.202815,7.016323
69,6.305674,6.727105,4.704001,3.246707
70,6.327926,6.692754,3.988713,5.553013
71,4.519026,6.417598,6.165544,4.229881
72,5.29557,4.859755,3.159075,5.51618
73,5.911833,4.96314,5.275847,5.582387
74,4.568974,6.545126,4.73221,4.62817
75,4.81144,6.301082,6.36783,4.913707
76,8.241031,5.627179,4.581956,6.994633
77,6.744105,6.727105,3.392818,3.820744
78,5.191999,6.680602,5.470922,5.861315
79,5.62728,7.02604,3.864806,5.867218
80,5.245221,6.155829,6.291251,4.667803
81,9.050322,4.991674,4.444016,3.806051
82,5.256071,6.832015,6.174493,5.10348
83,6.166945,5.893321,6.422881,5.261312
84,4.029246,4.604666,4.332478,5.242571
85,6.621894,7.930677,5.290505,5.385477
86,4.865089,6.020645,5.302187,5.415705
87,2.396177,5.553379,4.278907,5.650498
88,7.824649,5.665556,4.704001,3.91
89,6.578835,5.354119,5.447204,4.788057
90,5.200056,7.314451,4.074803,4.824714
91,6.281734,5.990186,3.533837,5.515895
92,5.47555,5.316458,4.90929,5.345893
93,5.801171,4.793177,4.961923,5.102465
94,6.821047,7.453142,5.240053,4.07945
95,6.307863,6.10475,4.197419,4.853935
96,6.294116,8.925053,4.128592,6.250013
97,6.052838,6.351659,5.65764,4.03123
98,6.760972,7.253965,4.72606,3.963615
99,4.965849,6.976079,3.392818,3.581131
100,6.602243,5.318112,4.746072,6.01679
101,7.231477,7.110785,4.963078,5.328713
102,5.119128,5.875192,5.299138,6.690207
103,4.581099,6.542981,4.550344,4.856768
104,6.097488,6.52774,5.963547,5.066906
105,4.360667,6.301082,5.253916,5.721133
106,5.109239,6.266921,6.174493,4.068982
107,6.142444,6.779158,4.975726,5.645607
108,6.543135,6.422464,6.985098,5.582167
109,6.166945,7.537154,4.692501,5.20726
110,4.850473,5.425421,4.508864,4.688787
111,5.639834,8.100459,5.643554,5.904952
112,5.52028,6.832015,6.174493,4.787426
113,6.421341,5.457506,4.000348,3.741835
114,5.137592,6.472444,4.281891,3.91
115,4.804482,5.190788,4.817844,4.899665
116,6.445268,5.14848,5.692971,5.354448
117,5.79098,7.863503,3.864806,4.667803
118,5.009933,5.842677,4.925053,4.926616
119,5.354363,7.201967,4.868524,5.384058
120,6.742535,7.737993,5.869315,3.986073
121,5.91935,4.668705,6.953486,5.160954
122,6.78035,7.79473,4.999783,4.211914
123,4.235571,5.748288,4.808219,4.468597
124,6.451105,4.831373,4.041298,4.352401
125,6.165753,6.832015,6.667119,4.703307
126,6.717407,5.482612,5.756446,5.385477
127,4.949736,5.866037,4.09331,5.012795
128,5.126889,6.149694,6.644875,6.05214
129,6.334813,7.224798,4.055521,5.169495
130,7.920424,5.908691,5.973356,5.154293
131,7.168321,6.53794,5.186482,4.705262
132,6.58628,5.963131,4.043242,5.103459
133,5.087026,8.086782,4.275478,5.385477
