Creature,Attack,Defence,Speed,HP,
0,5.131283,7.483846,5.611693,3.997876
1,4.340211,5.425666,6.278073,7.660928
2,6.362324,4.714065,6.975056,5.092873
3,6.698886,3.683737,5.005443,7.950351
4,3.005971,6.180387,5.409069,4.815825
5,5.519335,6.629613,4.93798,3.308167
6,2.243222,5.726445,7.060427,4.042081
7,4.803751,8.009529,3.222772,7.2389
8,4.872214,5.728476,6.102032,5.938262
9,6.308292,5.131424,7.366557,5.59021
10,3.704234,3.912513,6.037011,5.582672
11,4.375644,4.991441,6.690478,3.732277
12,5.007112,5.050646,6.495711,4.685637
13,4.367597,6.50348,3.416,7.844764
14,4.47655,4.697161,6.935832,5.582672
15,4.574012,4.367932,5.823362,5.350254
16,4.117764,8.570274,3.74618,5.612471
17,5.779136,5.37832,4.497641,5.563713
18,4.335876,6.008368,5.560898,4.416537
19,3.704234,3.912513,6.037011,5.582672
20,6.829735,6.092681,7.330144,5.59021
21,3.938432,4.51925,6.472713,4.952767
22,6.762408,5.296837,6.70048,5.207444
23,3.704234,3.912513,6.992483,5.582672
24,5.032212,5.451389,5.857688,3.308167
25,4.105633,7.050251,7.21055,5.532421
26,4.462175,4.697161,5.379253,5.582672
27,4.304625,5.581924,7.01129,6.427251
28,5.486569,5.440947,4.83116,4.647601
29,4.287239,4.417063,7.329971,5.259797
30,3.704234,3.734602,7.280638,6.551306
31,4.360251,4.705758,5.660802,6.201751
32,4.534867,8.009529,3.74618,5.612471
33,4.987443,4.500908,6.12293,5.703918
34,4.340211,5.176549,6.278073,5.259797
35,5.978221,4.284277,5.72879,4.693866
36,4.754834,5.043572,7.057257,5.582672
37,4.546607,5.242278,6.659686,5.20304
38,6.003322,6.337877,5.490175,5.364888
39,3.620749,6.157979,6.374818,4.375039
40,5.881723,5.176549,4.964411,5.703918
41,5.189971,6.466347,6.37653,6.280244
42,6.308292,5.043572,8.573598,5.431772
43,5.097516,5.050646,5.312217,4.685637
44,5.950738,6.041154,5.7121,3.447529
45,5.649114,4.417063,5.622169,5.524405
46,4.946432,5.423445,6.372645,5.950129
47,4.687769,6.755515,6.992483,4.212741
48,4.190748,5.267277,7.043511,5.296098
49,5.566559,5.968472,5.920519,3.690934
50,3.638286,6.715503,6.278073,5.259797
51,4.199155,7.752646,3.144569,5.612471
52,6.308292,5.050646,6.183063,4.244742
53,5.857221,4.455783,6.12293,5.59021
54,4.361295,6.898942,4.995599,5.505515
55,4.708467,6.234123,4.282448,7.594869
56,4.187188,6.679538,3.628788,6.134643
57,6.43337,7.416502,4.326246,6.641568
58,4.883559,4.685019,5.516986,4.767344
59,5.649114,4.417063,6.399499,5.762186
60,5.058305,6.044091,6.722255,7.2389
61,5.136096,5.341962,6.199957,3.447529
62,6.716033,5.863244,5.660802,4.554504
63,5.922724,6.939398,2.942417,5.292056
64,3.8309,5.049296,3.670721,5.271844
65,5.519335,6.629613,4.93798,3.308167
66,4.781523,5.180391,4.99769,5.50425
67,6.219028,5.676735,5.282495,3.980685
68,4.706604,5.626454,6.520591,5.431108
69,6.371578,6.276433,5.013566,5.623147
70,4.427315,4.367932,7.329971,4.89002
71,5.481215,5.613834,6.992483,7.921297
72,6.058371,7.000492,4.876418,6.419022
73,4.578096,4.639895,6.70048,4.653636
74,5.89054,5.049296,6.784673,4.129099
75,5.583094,5.354408,2.741297,7.531941
76,4.979149,6.22887,6.842317,4.355223
77,4.607234,5.265926,6.722255,6.09377
78,3.761733,5.532166,7.571325,4.740977
79,4.659925,3.608636,6.12293,4.685637
80,5.820399,6.594759,5.811518,5.364888
81,5.33463,6.34366,6.70048,5.296098
82,5.06536,5.178075,5.502106,7.479154
83,6.210831,5.772079,5.359187,6.490863
84,4.340211,5.31666,6.278073,7.547219
85,5.843839,6.651484,6.547037,4.685637
86,4.403175,8.308722,5.210237,6.76376
87,3.369102,5.159653,5.297258,5.283181
88,5.491928,6.238945,6.672213,5.559272
89,4.358291,5.942918,6.001504,5.779611
90,4.340211,5.425666,6.278073,7.660928
91,4.155305,4.462188,7.093843,5.410697
92,6.058371,8.009529,4.555162,7.2389
93,4.670282,6.051924,5.297258,6.377155
94,4.941808,5.571928,5.278683,3.690934
95,4.763767,4.992118,6.039117,5.212811
96,5.519078,6.119427,5.755707,6.204251
97,5.865199,4.284277,6.891122,4.693866
98,4.28403,7.121825,5.592572,4.913446
99,4.340211,5.31666,6.278073,6.369418
100,5.874668,6.059684,4.995599,5.292056
101,4.941808,5.451389,5.371235,4.30287
102,4.862318,5.320438,5.83469,5.364888
103,4.71196,7.417852,3.776963,5.271844
104,4.470895,5.912065,5.680248,8.136068
105,6.38085,5.777355,5.502106,5.682912
106,6.015447,7.239942,5.712604,6.617849
107,6.43337,7.416502,4.326246,6.641568
108,4.105633,7.050251,7.21055,5.532421
109,4.005826,4.583862,6.343407,4.668224
110,5.055167,6.837849,3.025185,5.54355
111,6.409846,7.238592,5.074581,5.292056
112,3.512813,6.056263,5.751922,3.914328
113,4.340211,5.425666,6.278073,7.660928
114,3.873128,5.071384,6.406971,5.150111
115,5.049585,5.354523,5.252084,4.453909
116,5.007112,5.050646,6.495711,4.685637
117,4.585148,7.120475,6.377434,6.038369
118,4.754834,3.786546,7.436593,3.984133
119,5.0378,6.161234,5.866445,4.244742
120,5.582049,6.463779,6.992483,6.88293
121,6.459251,5.178075,3.119032,6.019978
122,5.869808,5.050646,5.163321,5.682912
123,5.007112,5.050646,6.495711,4.685637
124,4.340211,4.51925,7.713161,5.092129
125,3.827036,7.017109,4.622818,5.772731
126,6.862814,6.651484,4.242627,5.623147
127,4.801128,6.651484,5.385923,7.772266
128,5.874668,5.82746,6.412943,4.434142
129,5.996301,5.176612,6.495711,4.453909
130,4.663904,6.061034,6.645878,4.709356
131,6.43337,5.869058,6.278073,6.676891
132,5.528323,5.451389,6.821086,5.31904
133,3.968037,5.598029,6.992483,4.326449
134,5.955868,5.228557,5.570014,6.490863
135,4.429668,5.158302,7.277817,6.502206
136,7.32765,6.76966,6.992483,7.76199
137,4.831448,5.176549,6.550788,6.63559
138,4.58199,3.783734,7.713161,6.532164
139,4.340211,6.874888,6.278073,4.906706
